-0.690915813652,0.936067771603,-1.03031967415
-0.658591636462,-0.739402079438,-0.992608134097
-0.793275708089,-0.927959779716,-0.895635602525
0.230323236277,-0.152179527144,-0.971058682637
0.887581505817,-0.782500982359,-1.01954494842
0.936067771603,-0.663978999327,-1.02493231129
0.833707877166,-0.997995496962,-0.971058682637
-0.0659817213027,-0.378448767478,-1.00877022269
0.892968868682,-0.351511953152,-0.992608134097
-0.55084437916,-0.992608134097,-0.981833408367
0.532015556721,-0.85792406247,-1.00877022269
-0.884860876795,-0.653204273597,-0.997995496962
-0.707077902248,-0.841761973875,-0.976446045502
-0.938734505446,-0.626267459271,-0.997995496962
-0.83637461101,-0.782500982359,-1.00338285983
0.144125430435,-0.895635602525,-1.03570703702
-1.00338285983,-0.281476235906,-0.949509231176
0.483529290936,-0.766338893763,-1.03031967415
-0.410772944668,-0.642429547867,-0.992608134097
0.720573256999,-0.669366362192,-1.03031967415
-0.874086151065,-0.874086151065,-0.981833408367
-0.793275708089,-0.750176805168,-0.895635602525
-0.830987248144,-0.84714933674,-0.997995496962
0.623600725428,-0.00133336692175,-0.927959779716
1.04920239177,-0.841761973875,-0.927959779716
0.602051273967,-0.22221524439,-0.997995496962
0.984554037388,-0.502358113374,-1.03570703702
0.866032054357,-0.712465265113,-1.00877022269
-0.739402079438,-0.852536699605,-0.820212522414
-0.620880096406,-0.109080624223,-0.971058682637
-0.782500982359,-0.863311425335,-0.987220771232
-0.653204273597,-1.01415758556,-0.906410328256
-0.944121868311,-0.432322396128,-1.03570703702
-0.394610856073,-0.874086151065,-1.00877022269
-0.340737227422,-0.556231742025,-0.927959779716
0.548177645317,-0.615492733541,-1.04648176275
-0.448484484724,-0.965671319771,-0.728627353708
-0.90102296539,-0.642429547867,-1.01415758556
0.79599633711,-0.443097121858,-0.976446045502
-0.238377332985,-0.825599885279,-0.922572416851
-0.965671319771,0.499691379531,-0.992608134097
-0.173728978604,-1.01415758556,-1.01954494842
0.10641389038,-0.0498196327075,-0.981833408367
